protein_id,n_samples,std_r2_mean,std_r2_std,04_r2_mean,04_r2_std,difference,std_scores,04_scores
P18177,62,0.5803309656668572,0.15949559623030254,0.5871887874688942,0.16211800035922347,0.00685782180203709,"[0.6673920335718224, 0.7170046094315541, 0.3565962539971951]","[0.6822309688085877, 0.7203569518347424, 0.3589784417633526]"
Q01469,52,0.4622626976257611,0.15370916708240687,0.4691473915055699,0.15240023743956196,0.006884693879808779,"[0.5652411648435149, 0.5765635075504523, 0.24498342048331612]","[0.5514926746345776, 0.6004658781687373, 0.25548362171339467]"
Q01827,211,0.5589083376744445,0.07964825991931192,0.5658005058221759,0.07893206227257239,0.0068921681477314145,"[0.4676282332707141, 0.6617036596884142, 0.5473931200642049]","[0.47363088172495216, 0.6664194904347336, 0.5573511453068418]"
P35750,131,0.44995253016767034,0.07433227257796711,0.4568953889494815,0.0827468128524125,0.0069428587818111676,"[0.5530777111985812, 0.416048589031887, 0.3807312902725427]","[0.567567244421672, 0.4344890506521448, 0.3686298717746276]"
P51617,646,0.3821700235069332,0.05987696527244833,0.3891297969446333,0.043444811765517816,0.006959773437700101,"[0.29765220070529363, 0.41990901488523347, 0.42894885493027235]","[0.3280035333829092, 0.41432055204018237, 0.42506530541080834]"
Q9H7B4,71,0.5869571849312625,0.052830540145396614,0.5939408184085785,0.061709311970779786,0.006983633477316009,"[0.5159567016228135, 0.6426018423267423, 0.6023130108442316]","[0.5212377698222038, 0.6720985482285291, 0.5884861371750028]"
P16050,171,0.4601185558431258,0.07570181584262434,0.4671081546811708,0.07984621325848354,0.006989598838045008,"[0.5671720070497148, 0.4056883251901764, 0.407495335289486]","[0.5799229250165028, 0.4064880087537931, 0.4149135302732164]"
O60218,35,0.04139396143551488,0.40809270517388435,0.04842295511850481,0.4447073021318595,0.007028993682989926,"[0.47955748311484825, 0.14761057167443448, -0.5029861704827381]","[0.48160223649571565, 0.226692351927128, -0.5630257230673292]"
Q16820,83,0.7200792522864913,0.0603191698117502,0.7271168700947478,0.06118012050875119,0.007037617808256513,"[0.6780140340930885, 0.8053807608130428, 0.6768429619533424]","[0.6908395463815062, 0.8132810974128293, 0.6772299664899076]"
P11509,63,0.5377990599371353,0.13088883184673036,0.5448663578446321,0.13083893276217057,0.007067297907496828,"[0.35299990179422314, 0.6209908805649896, 0.6394063974521929]","[0.36062031758454294, 0.6222148398812575, 0.6517639160680958]"
Q932Y6,116,0.02048124602477615,0.07782725282260411,0.0275569434880073,0.07483038297215573,0.00707569746323115,"[0.03500525305166202, -0.08126573956403438, 0.10770422458670081]","[0.015581851129813806, -0.05751498098751151, 0.12460396032171961]"
P59722,34,-0.05301426560994312,0.3086562599673017,-0.04590940881431379,0.32400899046398307,0.007104856795629333,"[0.2027643508330803, -0.48723020465772393, 0.12542305699481426]","[0.23842602955046333, -0.49926478475652103, 0.12311052876311634]"
Q8IU85,362,0.5112563548417483,0.1150345177615178,0.5183887218798993,0.10804684574895872,0.007132367038151011,"[0.6734721751966124, 0.41947459180387836, 0.4408222975247542]","[0.6694610761241852, 0.42300212532224635, 0.4627029641932664]"
Q08345,224,0.2949362296312182,0.04974222092786823,0.30208844199164836,0.054504542429384115,0.007152212360430177,"[0.3424097457852967, 0.31615647058916363, 0.22624247251919427]","[0.3582538154755236, 0.3197245241987693, 0.22828698630065214]"
Q9BXC1,80,0.5372171964465093,0.010971003156177783,0.544375487668641,0.031461308944679994,0.00715829122213163,"[0.546207660809505, 0.5217710269406282, 0.543672901589395]","[0.5386812706199965, 0.509007378544478, 0.5854378138414484]"
P21912,35,0.36016328352352184,0.14606015949492143,0.3673266629483491,0.13567303861464688,0.007163379424827254,"[0.47510731099005243, 0.45132255249969466, 0.15405998708081836]","[0.46377342315196435, 0.4627496435559829, 0.17545692213710007]"
Q3BCU0,34,0.3164760611396852,0.19510421400431086,0.3236527248294656,0.17075103413587514,0.007176663689780427,"[0.519869300180049, 0.37624731525962396, 0.053311567979382635]","[0.4859720431816237, 0.3973258872868318, 0.08766024401994132]"
P51817,767,0.46757490188647627,0.027097469937731294,0.47475220316713757,0.02477578767993135,0.007177301280661297,"[0.5029088837454111, 0.4627547631019402, 0.4370610588120776]","[0.5087807712691371, 0.4649699241933788, 0.4505059140388967]"
O08858,48,-0.45289305557161286,0.16390584189234667,-0.44569620271262594,0.15249477875817194,0.007196852858986913,"[-0.4940371915700841, -0.234765786263065, -0.6298761888816895]","[-0.5465058261257774, -0.2301852094342216, -0.5603975725778789]"
Q13535,148,0.5289609032637533,0.12328641194762201,0.5361591759203624,0.1396384130901065,0.007198272656609106,"[0.3547831083677664, 0.6228233433783844, 0.6092762580451092]","[0.3388679900971924, 0.6273569092165694, 0.6422526284473254]"
O00574,31,0.24186439105516608,0.34828945436642855,0.24907758638535227,0.39224034598287855,0.0072131953301861895,"[0.08529952926039264, 0.724589523793845, -0.08429587988873943]","[0.16406618103627468, 0.7663027106613076, -0.1831361325415255]"
P22605,30,0.29083222816360954,0.36414167895920657,0.29807663124760925,0.36766454459370385,0.0072444030839997064,"[0.6853098182289945, 0.3802802251793116, -0.19309335891747748]","[0.6735922215602717, 0.42177807435696657, -0.20114040217441054]"
Q13126,55,0.16707879376913662,0.5987022874938664,0.17432988692584317,0.6205016740847339,0.007251093156706551,"[0.6181324111827098, 0.5620998230564729, -0.6789958529317728]","[0.6458060821009246, 0.5795411940110562, -0.7023576153344513]"
P22002,75,0.4482940158557913,0.057155579729785716,0.4555632628771393,0.048986451292928085,0.007269247021347958,"[0.4635061937939956, 0.509438073600381, 0.3719377801729974]","[0.462555030742709, 0.5117569509146501, 0.39237780697405866]"
P11413,44,0.03755734280425419,0.2055858758388168,0.0449015056098826,0.19539609341135614,0.0073441628056284056,"[0.045039685663979534, -0.21789068078823282, 0.28552302353701586]","[-0.037392514612257344, -0.14240327494260874, 0.3145003063845139]"
P43005,80,0.39254502100111016,0.10276020112492686,0.3999241777694397,0.11970721587172073,0.0073791567683295645,"[0.2638332553174837, 0.3984676133844395, 0.5153341943014074]","[0.2619283785035965, 0.3839950744152433, 0.5538490803894793]"
Q8IW41,549,0.15967180813744886,0.1567655690876702,0.1670547314009506,0.16140666665481593,0.007382923263501734,"[0.05673058821938737, 0.0410968524136085, 0.3811879837793507]","[0.07087718351970251, 0.0358655716085271, 0.3944214390746221]"
P07195,87,0.6278919107024741,0.1314860431609594,0.6352928670463666,0.11656777036829065,0.007400956343892484,"[0.6589375372023193, 0.4535925370740983, 0.7711456578310047]","[0.662058871756834, 0.4810384574544929, 0.7627812719277727]"
Q9Z2A7,94,0.5173393944922787,0.048949527203478914,0.5247774060860408,0.05308751569241823,0.007438011593762117,"[0.4512089881818785, 0.5681291947115088, 0.5326800005834487]","[0.4509075683514523, 0.5733253257881018, 0.5500993241185685]"
P09581,158,0.3813492421638105,0.05527076725999838,0.3888325425039236,0.04888785083978411,0.007483300340113075,"[0.42764495864108454, 0.41274326276295514, 0.3036595050873918]","[0.4362419770864131, 0.40870869342369487, 0.3215469570016627]"
Q9NRG4,89,0.4846674850704307,0.11629782134660273,0.49217692427050636,0.09262648710675891,0.007509439200075629,"[0.3205701093097214, 0.5762981000161472, 0.5571342458854236]","[0.3623760287479484, 0.5723513633819319, 0.5418033806816388]"
Q14831,38,0.7171998840523139,0.09211961621823217,0.7247215508626237,0.05284585011124941,0.007521666810309746,"[0.760148590334244, 0.8022412199426974, 0.5892098418800003]","[0.7476572330120513, 0.774853155193094, 0.6516542643827254]"
Q7TMA4,53,0.24596207819602608,0.1897055570925185,0.2534943475689455,0.1650009681556758,0.007532269372919426,"[0.29339460099917125, -0.0064349966181960205, 0.450926630207103]","[0.29255301422409685, 0.034731998258057395, 0.4331980302246823]"
P22460,316,0.6420637378370712,0.014110798303748841,0.6496394402269984,0.019326363434414972,0.007575702389927219,"[0.639087393531913, 0.6264630839888249, 0.6606407359904757]","[0.6353621569138483, 0.6365943787720114, 0.6769617849951353]"
A4I591,381,0.3264502010791138,0.12127413255212621,0.3340318622663167,0.12390137275830611,0.007581661187202882,"[0.16259594034756808, 0.3645029793756539, 0.4522516835141195]","[0.16271032601263247, 0.3878488920942834, 0.45153636869203406]"
P00489,269,0.0680627356316144,0.17688925674955597,0.0756627070193275,0.17967290950521053,0.007599971387713095,"[-0.17903341463807787, 0.22540922968715493, 0.15781239184576612]","[-0.1751087069490569, 0.23652805700234736, 0.16556877100469203]"
P0DPI0,260,0.31970386247259425,0.12198715195233173,0.32731001880270266,0.13610864086023428,0.007606156330108416,"[0.45867639574193164, 0.3387403280014162, 0.16169486367443497]","[0.476395799822368, 0.3582110261653768, 0.14732323042036322]"
Q9NY59,65,0.10253197110536778,0.13131577995908755,0.11014701958316646,0.11709258984558073,0.007615048477798675,"[0.2639943943645754, -0.05765467146412595, 0.10125619041565392]","[0.26044416044282537, -0.025201957674000797, 0.09519885598067479]"
P08238,360,0.5821534355844872,0.025102653028830902,0.589836746362634,0.03543541526204249,0.007683310778146768,"[0.6021453779814638, 0.5975632996020624, 0.546751629169935]","[0.6254018727592769, 0.6026294071288756, 0.5414789591997493]"
Q9JN24,121,0.2679142094880698,0.5061654899530691,0.27561623667914703,0.5091043823596492,0.00770202719107721,"[-0.44784418768562784, 0.6343193969120113, 0.617267419237826]","[-0.44434974038090846, 0.6398006670651901, 0.6313977833531594]"
B0FL73,251,0.3969840875670047,0.022915370186966898,0.4047390912577309,0.01419857113319547,0.007755003690726181,"[0.42788902108520577, 0.37308560995157225, 0.38997763166423616]","[0.42479849328841746, 0.3939255369620581, 0.3954932435227171]"
O75164,200,0.7107276511257634,0.017834182377676654,0.7184971116807356,0.024738067140653203,0.007769460554972185,"[0.7141688683508265, 0.7306451017983849, 0.6873689832280789]","[0.7327237732285938, 0.7390633676935566, 0.6837041941200568]"
Q9UPP1,62,0.6553773741278934,0.11841151009417425,0.6631997318792145,0.11884194999008951,0.007822357751321118,"[0.8188219313303884, 0.542090303038268, 0.6052198880150239]","[0.823805962947014, 0.5400090596089158, 0.6257841730817136]"
Q9BPX1,47,-0.06276259193202054,0.1286788133164404,-0.05492966513273345,0.15742874321966882,0.007832926799287085,"[-0.21402831982743553, -0.07474459640282793, 0.10048514043420187]","[-0.24792829450202714, -0.05455194315111633, 0.1376912422549431]"
Q9Z1L0,40,0.3976120983478202,0.1879835170353842,0.405470730462777,0.2158980574330172,0.007858632114956798,"[0.349043054969138, 0.6482536169125586, 0.19553962316176388]","[0.3191009694538568, 0.7022757109050616, 0.19503551102941252]"
Q13043,147,0.31486922813852164,0.12149616849054855,0.3227529902956448,0.1254213251560841,0.007883762157123164,"[0.1452706820905929, 0.37580999490901146, 0.4235270074159606]","[0.14735377172397546, 0.3876031182044748, 0.4333020809584841]"
P04637,41,0.7406202413428682,0.055511109316236006,0.7485117682088355,0.05147414687978786,0.00789152686596728,"[0.6991544946583022, 0.703623843295351, 0.8190823860749514]","[0.7191037422419804, 0.7055463984831291, 0.8208851639013968]"
P55263,108,0.7104446651578883,0.06531325481201684,0.7183549080280466,0.0590809822338639,0.00791024287015829,"[0.6407808637868724, 0.797802254464431, 0.6927508772223618]","[0.6572722709636962, 0.798267546975275, 0.6995249061451687]"
P47900,293,0.3759066575524959,0.07595659187428364,0.3838569455473218,0.07376576088427954,0.007950287994825889,"[0.4420412943423383, 0.2695333834906478, 0.4161452948245017]","[0.4480698963173083, 0.28054931895454593, 0.4229516213701111]"
Q9N1N9,245,0.6764109044550782,0.04346947530617277,0.6843638415358976,0.0349106940904012,0.007952937080819344,"[0.6299741546171828, 0.6647421166424352, 0.7345164421056165]","[0.6498387267609351, 0.6710625774976782, 0.7321902203490793]"
P34949,274,0.09201322745196183,0.06105449443505619,0.09998528696812603,0.05759240249867217,0.007972059516164198,"[0.03228963118896855, 0.17587776600597493, 0.06787228516094201]","[0.03254821749201364, 0.17325768983193046, 0.09414995358043399]"
Q00959,35,0.49183298316662216,0.35744514777678843,0.49981412900198946,0.3453594837313208,0.007981145835367298,"[0.6499599176374316, 0.82857891331168, -0.003039881449245163]","[0.6641163269462118, 0.8159887137583693, 0.019337346301387393]"
P30560,81,0.1426445594228426,0.10408634599559768,0.15063254063075934,0.11223688788813173,0.007987981207916744,"[0.11655878753539117, 0.030225895428550253, 0.28114899530458637]","[0.16550864347373506, 0.006337977937891037, 0.2800510004806519]"
P30305,140,0.22847564913593676,0.13718091744294517,0.23646806141842083,0.14994886175357597,0.007992412282484068,"[0.35690323742008423, 0.03833460579270587, 0.2901891041950202]","[0.391363585166869, 0.03359093992767792, 0.28444965916071563]"
Q16832,206,0.29194906126974346,0.10238029674016301,0.30006051831281955,0.10032016347317882,0.008111457043076087,"[0.3667852229425568, 0.3618727217107456, 0.14718923915592808]","[0.37023122052989754, 0.3717612019265213, 0.1581891324820398]"
P09487,51,-0.1413939387505445,0.09395008535964455,-0.1332769192061675,0.10152907708252981,0.008117019544377019,"[-0.00946194852232507, -0.22097574358873984, -0.19374412414056863]","[0.0015793919270361556, -0.24339654640943054, -0.15801360313610813]"
P36894,65,0.03624498882441466,0.16121959968510247,0.04444397551472686,0.1514333004320873,0.008198986690312202,"[0.2274139994361487, 0.04826367129769793, -0.16694270426060265]","[0.2183544582645902, 0.06572193011919114, -0.15074446183960077]"
Q923Y9,263,0.6630256624860609,0.06251737544711437,0.6712309014959308,0.0606255618864134,0.008205239009869914,"[0.6887635285696964, 0.5769050739251436, 0.7234083849633426]","[0.6946793792002485, 0.5880866738375727, 0.7309266514499708]"
Q92633,140,0.41379829327946244,0.024010147066749695,0.4220220754702891,0.011289110218001434,0.008223782190826645,"[0.41796970808579204, 0.440896146610649, 0.3825290251419463]","[0.4087641651689067, 0.43635407385736746, 0.42094798738459305]"
Q9NR96,119,0.39461035263810285,0.09965196825276784,0.4029143516188593,0.08172751959335875,0.008303998980756455,"[0.25998307693236855, 0.49801269567715156, 0.4258352853047884]","[0.2991385662789521, 0.49887061130119925, 0.4107338772764265]"
O88410,37,0.005992835549491815,0.2786330264562885,0.014355447730245552,0.2342456790020936,0.008362612180753737,"[-0.008429213643295963, 0.35422959014451316, -0.32782186985274175]","[0.0011456115702185299, 0.30762337766947456, -0.26570264604895644]"
P50750,893,0.6081516929870115,0.06428011411085074,0.6165569302870378,0.0614917308066275,0.008405237300026291,"[0.586744903845055, 0.5423422674614213, 0.6953679076545582]","[0.5938549244422735, 0.5552077706624192, 0.7006080957564207]"
Q9BXC0,38,-0.2944654964701708,0.6703344101152588,-0.2859994587301272,0.695973634779886,0.008466037740043564,"[0.30673637542836185, -1.229841639871755, 0.03970877503288095]","[0.3460509052011086, -1.2554412027401147, 0.05139192134862447]"
Q13164,161,0.6427886982509697,0.04986483889720465,0.6512659551395731,0.04540182720254898,0.008477256888603346,"[0.7132924741703006, 0.6062459101387558, 0.6088277104438529]","[0.7144132805634236, 0.6297570993734329, 0.6096274854818629]"
P42684,110,0.23248925401758447,0.09323748886287835,0.24100333713639407,0.08288725229414846,0.008514083118809607,"[0.10079862137518625, 0.3040814781914235, 0.29258766248614365]","[0.12530953994981875, 0.3151797751819876, 0.28252069627737586]"
Q03732,135,0.5129402530328232,0.14069562657877524,0.5214753512065871,0.15462712054116518,0.008535098173763855,"[0.32640755365089313, 0.5462311656386023, 0.6661820398089744]","[0.31139173084315397, 0.5739531627626022, 0.679081160014005]"
P42681,81,-0.08856566799960863,0.15337691421415867,-0.08002124355661762,0.1675558403934191,0.008544424442991014,"[-0.12781897898824357, 0.11580702913865915, -0.2536850541492415]","[-0.10069373557623895, 0.13474573774070164, -0.27411573283431556]"
P21127,51,-0.06392549919435712,0.09363468008759834,-0.055304973962464664,0.12248888417473182,0.00862052523189246,"[-0.18424217792998432, -0.05166395080653752, 0.04412963115345048]","[-0.21077878733304733, -0.043720997193868794, 0.08858486263952214]"
Q86UX6,43,-0.27103714304592147,0.2747074626927684,-0.2623904878892888,0.26287215448591544,0.008646655156632654,"[0.0, -0.16551539552292538, -0.647596033614839]","[0.0, -0.16551539552292538, -0.621656068144941]"
P31650,205,0.44441520921196503,0.061311080410907624,0.45306624956758706,0.05985375411082852,0.00865104035562203,"[0.42522159312678764, 0.3807844493725716, 0.5272395851365357]","[0.4267194547694657, 0.396575505368272, 0.5359037885650235]"
P36639,103,0.25659537549027495,0.13596588708735866,0.2653052691253107,0.13920204115169543,0.00870989363503577,"[0.06478139595545651, 0.3641484641084042, 0.3408562664069641]","[0.06909193640165956, 0.349589546500214, 0.3772343244740586]"
P04058,147,0.6459671129131875,0.06967193343295677,0.6546829057930998,0.07007090852867454,0.00871579287991231,"[0.742847997206624, 0.5819755243032378, 0.6130778172297009]","[0.7535693980227534, 0.5996723826116261, 0.6108069367449199]"
B4URF0,33,0.39774278710896177,0.564411321147611,0.406479830709396,0.5572411535375149,0.008737043600434202,"[-0.3985285606912041, 0.7478767457921071, 0.8438801762259822]","[-0.379780289013975, 0.7535357883750191, 0.8456839927671438]"
P30291,431,0.7245191028793606,0.045628495428379566,0.7332574110585931,0.04357817848968555,0.00873830817923249,"[0.7389516304987405, 0.7717704074243656, 0.6628352707149758]","[0.7447495809153741, 0.7799473250689616, 0.675075327191444]"
P32247,156,0.563061705084494,0.060674905745825,0.5718705813574293,0.06499779911102685,0.008808876272935251,"[0.6386111596067938, 0.5605201471660861, 0.4900538084806021]","[0.6496793375268056, 0.5753503858347182, 0.49058202071076396]"
Q9NR19,213,0.7002329974553251,0.034375170801903755,0.7090485397158021,0.02866956243899886,0.008815542260476983,"[0.6519146301116778, 0.7290268423254844, 0.7197575199288129]","[0.6701142306575594, 0.7383139287432099, 0.718717459746637]"
P30872,111,0.5658505545153739,0.14046872036007552,0.5746779112102157,0.13955258674429286,0.008827356694841804,"[0.6310657114791933, 0.37073934660927577, 0.6957466054576524]","[0.6463510175644837, 0.3795943452834467, 0.6980883707827168]"
P00749,280,0.6614856705488608,0.005974139551098092,0.6703261368443171,0.011439919880811982,0.008840466295456317,"[0.6639728941777379, 0.6672346122042898, 0.6532495052645545]","[0.6677087380905644, 0.6854612445813566, 0.6578084278610306]"
P04278,87,0.5110908069582286,0.059891776142161755,0.5200674887394475,0.04004371319474258,0.00897668178121891,"[0.4497441908908374, 0.49118762048109155, 0.592340609502757]","[0.4778977073741618, 0.5084181373453718, 0.5738866214988088]"
Q62053,115,0.6535244718537659,0.020707858990967803,0.6625400314798443,0.0072303245745928375,0.009015559626078362,"[0.6274725547407098, 0.678134745108866, 0.6549661157117219]","[0.6539397462694321, 0.6716300290834418, 0.662050319086659]"
P56726,321,0.5456361299812983,0.022294673911292712,0.5547393976003742,0.014260921824753064,0.009103267619075872,"[0.5187559372236316, 0.573347531668313, 0.5448049210519502]","[0.5440725770873035, 0.5748959331024179, 0.5452496826114012]"
Q14012,727,0.13502003090210565,0.08680380241773056,0.14418841800875218,0.08582793911895088,0.009168387106646525,"[0.08772078132407624, 0.060565446233620146, 0.25677386514862055]","[0.07159504292401286, 0.09623960644010543, 0.26473060466213827]"
P47901,182,0.6317304885660127,0.026132459904930908,0.6409127822285524,0.029292836248459648,0.009182293662539753,"[0.6669150340904386, 0.6239307644099557, 0.6043456671976436]","[0.6779678363467481, 0.638425754115616, 0.6063447562232933]"
P16116,63,0.41275898628524793,0.0534273447781674,0.42194646763757254,0.07017379457414688,0.009187481352324611,"[0.4800684803865636, 0.34937553664035514, 0.4088329418288251]","[0.5104961325846566, 0.33886751430398254, 0.41647575602407827]"
Q91ZY1,38,0.4571680977188846,0.17788933829441889,0.46636889521458463,0.17823180800988103,0.00920079749570002,"[0.2578868985727216, 0.6897830473313245, 0.4238343472526078]","[0.25868984359158487, 0.6939093697590477, 0.4465074722931215]"
P28907,150,0.6411712971507804,0.07440148061694964,0.6503934479857417,0.07629528986399073,0.009222150834961362,"[0.6187670294482627, 0.7414066105955308, 0.5633402514085475]","[0.6364402952404637, 0.7500276685627083, 0.5647123801540532]"
Q9H1R3,54,-0.20614326407731612,0.1591947079474318,-0.19685192569819318,0.10835972103059145,0.009291338379122938,"[-0.021955166659887837, -0.4103555144083053, -0.18611911116375524]","[-0.10035655240269703, -0.34819774963349626, -0.14200147505838623]"
Q9BRS2,59,0.07108768554888623,0.07225382156881296,0.08039803659853657,0.1078608333275352,0.009310351049650348,"[-0.014350907863500462, 0.06526723396842848, 0.16234673054173065]","[-0.039710303880829745, 0.05901862064901309, 0.2218857930274264]"
P27694,73,0.7106652516158221,0.18766625894458352,0.7199863713235649,0.18019906162181987,0.009321119707742853,"[0.8493705504574653, 0.837268125654588, 0.44535707873541264]","[0.8624420626057726, 0.8317539757080231, 0.46576307565689934]"
P09769,71,-0.07270551606570219,0.03870650496126503,-0.06338003813141498,0.029233791905551934,0.009325477934287216,"[-0.1140946960768412, -0.020986868895106703, -0.08303498322515868]","[-0.1046939162152396, -0.04406268560101556, -0.04138351257798978]"
Q9H4B4,776,0.404112272053655,0.05911609692807386,0.4134404244563569,0.06253432537303033,0.009328152402701906,"[0.4217731882530371, 0.46605001587589323, 0.3245136120320349]","[0.42238205891649727, 0.4851657236278196, 0.3327734908247537]"
P55210,190,0.5824662611332158,0.07005860269176255,0.5919339053281915,0.06780510215642178,0.0094676441949757,"[0.4837261992952945, 0.6247573191135378, 0.6389152649908149]","[0.4962334586348196, 0.6450153995224841, 0.6345528578272704]"
Q99519,47,0.42612314415074043,0.2512952059566291,0.4355946551998367,0.2719740662853274,0.00947151104909627,"[0.5717633673827491, 0.07256184418169986, 0.6340442208877722]","[0.5768192508377857, 0.0551492582971187, 0.6748154564646057]"
P00176,44,0.3259068789800986,0.1693990455059608,0.3354014192386707,0.15644211696912297,0.009494540258572048,"[0.34459954218433053, 0.5233986318407956, 0.10972246291516974]","[0.3807702834312162, 0.5002468609334286, 0.12518711335136723]"
Q690N0,48,0.4290456501826123,0.16176308491520414,0.4386243206876479,0.16335936150925992,0.00957867050503558,"[0.24642786651359672, 0.40102725143450535, 0.6396818325997349]","[0.2463242518494254, 0.42389183108840556, 0.6456568791251128]"
P14735,35,0.6078544222832655,0.10523737874820042,0.6174959947446349,0.08529476907664299,0.00964157246136943,"[0.7482910871038575, 0.49496858222089546, 0.5803035975250432]","[0.7231835898293666, 0.5142994849450219, 0.6150049094595162]"
Q95323,80,0.5051076772402796,0.24379888406598071,0.514750898986784,0.23622191686211297,0.009643221746504338,"[0.16070460324036495, 0.6632829612736295, 0.6913354672068442]","[0.18337086722344276, 0.6438124161220995, 0.7170694136148097]"
P35270,471,0.445411144971839,0.057863088890726666,0.45511532506537106,0.06052088361710021,0.009704180093532078,"[0.3849986265850045, 0.5234185683831337, 0.4278162399473787]","[0.38412708947132046, 0.5320180028002227, 0.44920088292456994]"
O77636,76,0.5944850617387677,0.04562757469817908,0.604248914073858,0.019630969261294477,0.00976385233509025,"[0.5305846871748252, 0.6342050596489175, 0.6186654383925604]","[0.5764875487221908, 0.617923741059281, 0.6183354524401019]"
P31751,985,0.7183820007488996,0.03550465749349626,0.7281505982975548,0.03829292746023742,0.009768597548655222,"[0.6759800826379931, 0.7628730663086758, 0.7162928533000297]","[0.6752195687476736, 0.7645283289349915, 0.744703897209999]"
P29475,300,0.5961970624579048,0.040568170191087015,0.6060013168140741,0.03931060886131874,0.009804254356169273,"[0.5940208384116131, 0.6469350756456529, 0.5476352733164487]","[0.6017289304757956, 0.6561405931113183, 0.5601344268551084]"
P10276,71,0.42405570829234024,0.14129586141880698,0.43388056746724385,0.15347632151118437,0.00982485917490361,"[0.6205146134554094, 0.3574443615636269, 0.2942081498579844]","[0.6453622374980177, 0.3704374785815603, 0.28584198632215363]"
W7JX98,47,0.18459750388373505,0.042851750736236226,0.19444584541755316,0.029010106548225136,0.009848341533818111,"[0.24311885954075485, 0.16896939774178632, 0.14170425436866396]","[0.21402956389631833, 0.21587477894224716, 0.153433193414094]"
P50052,89,0.5397839099321224,0.11640145774323116,0.5496837359350458,0.11529704174387251,0.009899826002923384,"[0.6653616164100812, 0.3848178969737984, 0.5691722164124877]","[0.6809803734855013, 0.4003036640533014, 0.5677671702663345]"
Q9Y271,171,0.5692429585697322,0.04511400019664047,0.5792066891451181,0.036396519373956056,0.00996373057538591,"[0.609609400337495, 0.5918478470723505, 0.5062716282993509]","[0.6128792182016679, 0.596085117615742, 0.5286557316179444]"
Q96LB2,67,0.0749573666950722,0.11414854734169681,0.08493904222973354,0.13632123781175765,0.009981675534661338,"[0.13521513800275198, 0.17452654208341956, -0.0848695800009549]","[0.13184450450401264, 0.22342805377934483, -0.10045543159415682]"
Q15149,72,0.12883777635543603,0.10651266231265699,0.13882239815658948,0.0962212097095172,0.009984621801153448,"[0.19171984078259996, 0.2159370551311064, -0.021143566847398265]","[0.1735276393628229, 0.2354190709762808, 0.007520484130664751]"
P31423,91,0.27935625096691247,0.17870009826457917,0.2893585186584944,0.17605107099453346,0.010002267691581912,"[0.44034639336230164, 0.030153686698253135, 0.3675686728401827]","[0.4311532543054706, 0.04122780435476148, 0.3956944973152511]"
P16591,540,0.28807517263810206,0.021575263054744043,0.2981355825023581,0.0326149118648739,0.010060409864256048,"[0.2938514209578078, 0.3111334197145883, 0.25924067724191]","[0.27506988657499143, 0.3442600330231641, 0.27507682790891885]"
P62508,156,0.28441372056196934,0.08171867311687735,0.29448375067671334,0.06871084264537641,0.010070030114744,"[0.16984676570847734, 0.3285548258408486, 0.35483957013658207]","[0.19809004173742484, 0.3320523643110962, 0.35330884598161894]"
Q9R1K6,59,0.32574410697774653,0.13137761825229052,0.33584742579387106,0.13163489486475463,0.010103318816124529,"[0.19041412422677695, 0.5036563871767374, 0.28316180952972525]","[0.2446614065628402, 0.5219945201656861, 0.24088635065308694]"
Q14004,77,0.12845044165263272,0.06467743443215973,0.1385549285286987,0.03976870649556159,0.010104486876065966,"[0.2060233113761809, 0.13163534462073423, 0.04769266896098301]","[0.19253919694662058, 0.12522292232175536, 0.09790266631772016]"
Q9HBH1,32,0.11254675990287195,0.32095927133573526,0.12272104530033075,0.35372456106057,0.010174285397458793,"[0.5664383446673561, -0.11138195698511932, -0.1174161079736209]","[0.6222182860611187, -0.10339544651514365, -0.15065970364498282]"
P14867,94,0.43366250416091684,0.04155067429537398,0.44387247490444137,0.04544098546463736,0.010209970743524532,"[0.4919746530594411, 0.39822488772519704, 0.41078797169811243]","[0.5080193902591369, 0.40845167830576756, 0.41514635614841977]"
P27695,53,0.28029932812445313,0.2498129884460769,0.2905904312757245,0.254251442637644,0.010291103151271352,"[0.5874882180914989, -0.024411076324476033, 0.27782084260633655]","[0.5891503082699662, -0.032218161949865376, 0.31483914750707265]"
P33032,308,0.7311937017659824,0.09109283761715041,0.7415549697448586,0.09190518229263962,0.010361267978876154,"[0.7861334028502529, 0.6028126054120198, 0.8046350970356746]","[0.7936034164889926, 0.6123897594083105, 0.8186717333372728]"
P54132,58,0.4177033298989943,0.05986820853091398,0.4280856196651581,0.06137105400149978,0.010382289766163844,"[0.4849332811609628, 0.4286574447796697, 0.33951926375635044]","[0.4698188463313452, 0.4731232000370482, 0.3413148126270811]"
O15382,89,0.4332728216045787,0.21948900449265485,0.4436577931713182,0.2310960731998528,0.01038497156673951,"[0.12381354661300581, 0.6089631957532724, 0.567041722447458]","[0.11748733575208758, 0.624567642572128, 0.5889184011897391]"
P28593,180,0.4804829305925307,0.05842903933961423,0.4909446345213077,0.05558076745406791,0.010461703928776989,"[0.5460108741953978, 0.4041242869537054, 0.491313630628489]","[0.5562078568718671, 0.4203740404591497, 0.4962520062329062]"
P0C1U9,67,0.20498535617732572,0.20727461870873826,0.21547918497824592,0.1603941134667822,0.010493828800920202,"[0.1404084773567681, 0.4848955260205887, -0.010347934845379658]","[0.13874442903803597, 0.43870661914029796, 0.06898650675640383]"
